2022-05-30 07:24:43.597  INFO 30924 --- [restartedMain] c.c.c.ConfigServicePropertySourceLocator : Fetching config from server at : http://localhost:5555
2022-05-30 12:10:31.155 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:11:01.158 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:11:01.159 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:11:01.160 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:11:01.160 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:11:01.162 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:11:01.163 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:11:01.165 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:11:31.178 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:11:31.178 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:11:31.179 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:11:31.179 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:11:31.182 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:11:31.182 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:11:31.183 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:11:55.298  INFO 26060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2022-05-30 12:12:01.187 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:12:01.188 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:12:01.187 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:12:01.190 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:12:01.191 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:12:01.191 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:12:01.193 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:12:31.195 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:12:31.196 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:12:31.200 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:12:31.200 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:12:31.202 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:12:31.202 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:12:31.204 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:13:01.207 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:13:01.207 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:13:01.208 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:13:01.208 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:13:01.212 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:13:01.213 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:13:01.239 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:13:31.222 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:13:31.224 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:13:31.227 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:13:31.227 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:13:31.253 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:13:31.254 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:13:31.258 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:14:01.230 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:14:01.231 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:14:01.233 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:14:01.234 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:14:01.261 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:14:01.261 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:14:01.264 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:14:31.247 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:14:31.248 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:14:31.252 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:14:31.252 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:14:31.277 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:14:31.278 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:14:31.281 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:15:01.281 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:15:01.283 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:15:01.283 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:15:01.285 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:15:01.296 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:15:01.300 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:15:01.300 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:15:31.286 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:15:31.287 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:15:31.290 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:15:31.302 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:15:31.303 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:15:31.306 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:15:31.307 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:16:01.304 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:16:01.305 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:16:01.308 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:16:01.308 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:16:01.309 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:16:01.311 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:16:01.312 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:16:31.318 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:16:31.318 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:16:31.319 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:16:31.319 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:16:31.322 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:16:31.322 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:16:31.323 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:16:55.314  INFO 26060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2022-05-30 12:17:01.326 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:17:01.326 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:17:01.327 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:17:01.327 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:17:01.330 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:17:01.330 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:17:01.331 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:17:31.341 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:17:31.341 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:17:31.342 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:17:31.342 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:17:31.344 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:17:31.344 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:17:31.345 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:18:01.361 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:18:01.361 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:18:01.362 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:18:01.363 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:18:01.365 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:18:01.365 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:18:01.366 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:18:31.378 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:18:31.378 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:18:31.379 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:18:31.379 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:18:31.381 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:18:31.381 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:18:31.382 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:19:01.386 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:19:01.386 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:19:01.387 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:19:01.387 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:19:01.390 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:19:01.391 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:19:01.392 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:19:31.397 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:19:31.398 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:19:31.400 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:19:31.400 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:19:31.403 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:19:31.411 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:19:31.414 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:20:01.413 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:20:01.414 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:20:01.418 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:20:01.418 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:20:01.419 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:20:01.420 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:20:01.422 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:20:31.435 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:20:31.435 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:20:31.436 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:20:31.436 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:20:31.439 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:20:31.439 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 12:20:31.439 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 12:21:01.445 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 12:21:01.445 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:21:01.445 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 12:21:01.447 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 12:21:01.448 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
